Data Analyst - Transformation Analytics,The RowAllen Group,"Atlanta, Georgia","Our client, located in Atlanta boasts a friendly and dynamic culture, excellent work/life balance and the company is the industry leader in it's space. This role reports to the Senior Director -Data Analytics and will directly support the broad management team including executive leadership.     The Data Analyst will provide daily insights and broad scope big picture analysis to progress meaningful transformation of the corporation on a cross funcitional basis. This role will create recommendations based on financial and data analytics to further the corporate's transformation initiatives.      Responsibilities:    Recommend and support strategic operational changes through use of deep analytics, undestanding of the business and creativiity.  Utlize data visualization techniques to communicate results and support strategic recommendations.    Conduct in-depth analyses of performance across a variety of operations/groups and present recommendations to team members and management.  Helps with identification of opportunities and contribute to the development of business recommendations.  Builds, maintains, and improves reporting that informs key business strategies.  Collects, cleans, and validates data as needed to support these responsibilities.        Required Education, Experience, Skills     BS/BA degree. Preferred advanced degree   1-5 years of experience in related field  Proficient SQL programming skills to extract, transform, and prepare data for analysis  Data visualization skills and experience in applications such as Power BI or Tableau  Demonstrates proficiency in several areas of analysis, data visualization and statistical modeling  Experience in a wide range of qualitative and quantitative analytical methods and their appropriate application to business issues  Understanding of how to blend data from multiple sources to help answer key business questions"
REMOTE: Data Scientist,"Conch Technologies, Inc","Atlanta, GA, US","Hello Associates,  *****Greetings from Conch Technologies*****    Title:   Data Scientist    Length: 12+ month's contract ( REMOTE)     Location: Atlanta, GA      Required Skills    Minimum of 3 years of experience as a Data Scientist  Will be leading projects and creating models  Must have extensive Python for time series data  Scikit-learn experience  Machine Learning and Deep Learning    Job Description    A Day In The Life Could Include:     Work with product managers and clients to better understand the business problem     Think through a business problem and come up with a set of hypotheses     Create a list of potentially relevant supporting data elements     Work with data engineers and/or data analysts to procure data and test it for problems     Collaborate with other Data Scientists     Propose modeling approaches     Mine the data to check completeness, value distributions, etc.     Increment data: data imputation and feature engineering     Test data for signal     Run feature selection     Tune the model     Set up tests for the model health     Collaborate with product managers to find the best way to present the results     Work with developers on product ionizing models       What Will Put You Ahead       An advanced Degree (Masters or PhD) in engineering, mathematics, physics, economics, computer science, statistics, or business analytics.     Experience leveraging cloud platforms such as Amazon Web Services (AWS) and Google Cloud Platform (GCP)    Strong research skills and the ability to put emerging ideas into practice`      (experience &amp; Education Required)      What You Will Need To Bring With You:       A minimum of 3 years of post-academic experience developing advanced analytics and applying data science in a business environment     Experience in data mining techniques and methodologies (data prep/modeling, classification, regression, clustering, causal modeling, AI, machine learning, ensemble approaches)    Experience developing in Python within a production environment     Advanced experience in data visualization tools with a strong grasp of effective data modeling and visualization practices     The ability to rapidly develop proof of concepts and test new ideas, as well as the ability to scale these ideas into production ready models that can be deployed within our organization     Examples of how your passion for data driven decision making and intellectual curiosity translated in to value for your organization       Notes    Interview will be via phone screen!    Selling Points For Candidate    Year long project that is 100% remote!"
"Director, Data Science - ATL",Daugherty Business Solutions,Greater Atlanta Area,"Team Daugherty is looking for an experienced Data Scientist to join our team! This role will have the opportunity to work with Daugherty's clients in 6 major markets to craft advanced analytics solutions. As the Director, Data Science, the professional in this role will be responsible for mentoring Data Engineers, Information Analysts and Information Architects, assisting junior consultants as they learn more about the tools, techniques, and business outcomes that data science can enable. The ability to effectively manage talent and create an engaged, high-performing team environment is extremely important to achieving success in this role at Daugherty.  This is an enterprise role that will work with all of Daugherty's business units. The Director, Data Science may live in any of Daugherty's local markets and travel up to 80%. As the Director, Data Science, you will be responsible for the following: • Keeping up with new theories, strategies and best practices. • Thinking beyond current knowledge and existing assumptions to develop new solutions and strategies. • Understanding and effectively utilizing analytics systems, databases and tools. • Ensuring alignment of the Data &amp; Analytics Line of Service's strategies, initiatives and priorities with the enterprise strategies. • Collaborating with multiple areas within the capability (e.g., insights strategy and execution, research, analytics, etc.) to gain an expert understanding of the company's current and future customers. • Applying knowledge and insights to customer trends and taking action to ensure the highest levels of customer satisfaction and competitive advantage for the enterprise. • Owning development of a clear, relevant, actionable, measurable, trusted view of the customer through consumer research to support decisions and actions that drive growth of the global enterprise. • Data mining using state-of-the-art methods. • Processing, cleansing and verifying the integrity of data used for analysis. We are looking for someone with: • A degree in computer science, MIS, mathematics or statistics. • 8+ years of progressive experience in data science methods and analytics consulting, or 15+ years of experience in data warehousing, data architecture and information management projects involving analytics. • Demonstrated ability to deliver data science solutions for clients (end-to-end design and delivery of a significant data science project). • Professional experience applying advanced analytics and data mining techniques to enable decision support systems and customer strategies. • Proven data engineering or data visualization experience with large and/or complex data environments. • Advanced understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests and Neural Networks. • Experience with commonly used data science toolkits, such as Python, SAS, R, Weka, NumPy or MatLab. • Experience working with data visualization tools, such as D3.js and GGplot. • Proficient skills using query languages, such as MongoDB, Cassandra and HBase. • Strong applied statistics skills. • High intellectual curiosity with the desire to identify potential use cases for predictive analytics. • Experience creating impactful models and algorithms for multiple functional areas (e.g., risk management, customer insights, real-time decision support, etc.). • Expert understanding of industry trends for consumer insights analytics. • Ability to understand and apply trends in research and analytics, and to apply learning, insights and recommendations to drive critical objectives. We offer members of Team Daugherty: • Excellent health, dental and vision insurance. • Revenue sharing and a 401(k) retirement savings plan. • Life, disability and long-term care insurance. • Robust career development and training. Apply now and find out why Fortune 500 companies trust Daugherty Business Solutions with their mission-critical projects."
Data Scientist,HD Supply,"Atlanta, GA, US","HD Supply (NASDAQ:HDS) (www.hdsupply.com) is one of the largest industrial distributors in North America. The company provides a broad range of products and value-add services to approximately 500,000 customers with leadership positions in maintenance, repair and operations and specialty construction sectors. Through approximately 260 locations across 36 states and six Canadian provinces, the company's approximately 11,000 associates provide localized, customer-driven services including jobsite delivery, will call or direct-ship options, diversified logistics and innovative solutions that contribute to its customers' success. With an active commitment to the communities in which we operate, HD Supply associates are part of a thriving organization that supports the virtues of wellness, diversity and inclusion - all of which are top priorities for the company. Equally as important is empowering our associates to grow professionally while providing competitive benefits and compensation. If you’re ready to find a rewarding career and achieve your full potential with a growing industry leader, HD Supply is ready for you!    Job Summary    Responsible for modeling complex enterprise problems, discovering enterprise insights, and identifying opportunities through the use of statistical and machine learning algorithms, data mining, and visualization techniques. Integrates and prepares varied datasets, architects custom data environments, and communicates validation of results.    Major Tasks, Responsibilities And Key Accountabilities     Leads discovery processes with key stakeholders to identify business requirements and expected outcomes.  Makes strategic recommendations on data collection, integration and retention, business requirements, and knowledge of best practices.  Develops innovative and effective approaches to solve analytics problems and communicates results and methodologies.  Collaborates with subject matter experts regarding relevant sources of information and makes recommendations on data collection, integration, and retention requirements.  Recommends new and improved methods to improve data and search quality and predictive and prescriptive capabilities.  Integrates and prepares large, varied datasets. Architects specialized database and computing environments and communicates results.  Creates statistical and machine learning models to solve complex business problems across Sales, Marketing, and Supply Chain.  Partners with Data Engineers and Information Technology to operationalize machine learning algorithms in a production environment.    Nature and Scope    Identifies key barriers/core problems and applies problem solving skills in order to deal creatively with complex situations. Troubleshoots and resolves complex problems. Makes decisions under conditions of uncertainty, sometimes with incomplete information, that produce effective end results.  Independently performs assignments with instruction limited to the expected results. Determines and develops an approach to solutions. Receives technical guidance only on unusual or complex problems or issues.  May oversee the completion of projects and assignments, including planning, assigning, monitoring and reviewing progress and accuracy of work, evaluating results, etc. Contributes to employees' professional development but does not have hiring or firing authority.    Work Environment    Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.  Most of the time is spent sitting in a comfortable position and there is frequent opportunity to move about. On rare occasions there may be a need to move or lift light articles.  Typically requires overnight travel less than 10% of the time.      Education And Experience     Typically requires BS/BA in a related discipline. Generally 5-8 years of experience in a related field OR MS/MA and generally 3-5 years of experience in a related field. Certification is required in some areas.      Preferred Qualifications     2-3 years of experience in the field of retail marketing or operational related applied Data Science  3+ years of relevant quantitative and analytics experience or equivalent educational experience  Masters’s degree in mathematics, statistics or computer science or related field preferred  Strong understanding and application of statistical methods and skills: distributions, experimental design, variance analysis, A/B testing, and GLM/ Regression.  Expertise in machine learning algorithms and experience using the following ML techniques: Logistic Regression, Decision Trees, Random Forests, Gradient Boosting, SVMs, Time Series, KMeans, Clustering, Recommendation Systems  Strong coding and debugging skills in one or more of the following technologies: Python, R, Scikit-learn, H2O, Azure  Advanced knowledge of SQL and proven experience with large data sets such as Hadoop, hive, spark  Strong skills in developing recommendation engines / collaborative filtering or developing models for supply chain optimization a plus  Experience visualizing/presenting data for stakeholders using any of the following: Tableau, PowerBI, ggplot, etc.  Must have a proven track record of partnering with business in delivering quality business solutions  Strong collaboration skills with both technical and non-technical groups   PRID142"
Data Scientist,"CapTech Ventures, Inc","Atlanta, GA, US","Company Description    CapTech is a national IT management consulting firm that bridges the gap between business and technology. We partner with some of the world's most successful companies to design, develop, and manage technical and digital solutions that delight customers, drive insights, and meet strategic objectives.  At CapTech, you’ll experience a flat organizational structure based upon a culture of mutual respect. Here, your career path isn’t set in stone, and you have unlimited potential for growth and the resources to help you achieve your career goals. If you are creative, technically insightful, driven–and have a passion for the work that we do, then you might be a future CapTecher.  For over five years, we have been in the Top 10 of Consulting Magazine’s Best Firms to Work For, including #2 for IT Firms and #5 for Work/Life Balance. We are also recognized by Vault.com’s Top 50 Consulting Firms and have been on the Inc. 5000 list of fastest growing companies for over 10 years.    Job Description    CapTech Data Scientists are responsible for designing and implementing data-driven solutions for our clients, with specific focus on advanced analytical methods, data models and visualizations. CapTech employees enjoy a collaborative environment and have many opportunities to learn from and share knowledge with other CapTech analysts, architects, and our clients.    Specific Responsibilities For The Data Science Position Include     Strategizing with clients on and implementing new analytical approaches (e.g., designing new segments to analyze customer behavior).  Developing data models and transformations, visualizations and reports using a variety of enterprise-level data platforms, e.g., Hadoop, Teradata, Amazon Web Services.  Designing and developing advanced analytical methods on client data (e.g., link analysis, natural language processing, decision trees and risk scoring).  Deconstructing client needs into data-driven processes/models and analytical measures.  Growing CapTech’s data science practice through client presentations, writing proposals, attending various business development events and leading teams of junior data analysts.      Qualifications      Specific qualifications for the Data Scientist position include:     Bachelor's degree or equivalent combination of education and experience  5+ years of hands-on experience manipulating and analyzing large (multi-billion record) data sets.  3+ years of demonstrable Python programming experience  5+ years of experience with enterprise reporting platforms (e.g., Tableau, Microstrategy, Business Objects, etc.) and developing advanced data visualizations.  5+ years of experience developing analytical metrics and measures for business/C-suite level reporting.  Expert proficiency with data warehousing tools/environments: Base SAS, Teradata, Oracle, Hadoop, SQL Server.  Comfort and proficiency in generating cross-industry business requirements and translating them down to data-driven approaches.   Experience in three (or more) of the following analytical practices: consumer analysis, marketing analysis, financial analysis, website analysis, healthcare analysis and/or social media analysis.  Expert proficiency in SQL, MapReduce/Hive, NoSQL and/or other data transformation techniques.  Moderate to expert proficiency in modern data manipulation techniques: Machine learning, natural language processing/text mining, predictive intelligence/statistics and simulation.  Strong communication, PowerPoint and writing skills.    Additional Information  We offer challenging and impactful jobs with professional career paths. All CapTechers can keep their hands-on technology no matter what position they hold. Our employees find their work exciting and rewarding in a culture filled with opportunities to have fun along the way.  At CapTech we offer a competitive and comprehensive benefits package including, but not limited to:   Competitive salary with performance-based bonus opportunities  Single and Family Health Insurance plans, including Dental coverage  Short-Term and Long-Term disability  Matching 401(k)  Competitive Paid Time Off  Training and Certification opportunities eligible for expense reimbursement  Team building and social activities  Mentor program to help you develop your career    CapTech is an equal opportunity employer committed to fostering a culture of equality, inclusion and fairness — each foundational to our core values. We strive to create a diverse environment where each employee is encouraged to bring their unique ideas, backgrounds and experiences to the workplace.   Candidates must be eligible to work in the U.S. for any employer directly (we are not open to contract or “corp to corp” agreements). At this time, CapTech cannot transfer nor sponsor a work visa for this position. Applicants must be authorized to work directly for any employer in the United States without visa sponsorship.  CapTech is a Drug-Free work place. Candidates must have the ability to work at CapTech’s client locations. All positions include the possibility of travel. CapTech has not contracted/does not contract with any outside vendors in its recruitment process. If you are interested in this position, please apply to CapTech directly."
Data Scientist,Avanade,"Atlanta, GA, US","Job Description    Do you view data as an art and a science? So do we.  Avanade leads in providing creative digital services, business solutions and design-led experiences for its clients, delivered through the power of people and the Microsoft ecosystem. Our professionals combine technology, business, and industry expertise to build and deploy solutions to realize results for clients and their customers. Avanade has 27,000 digitally connected people across 23 countries, bringing clients the best thinking through a collaborative culture that honors diversity and reflects the communities in which we operate. We welcome all and seek talented individuals who can bring their whole self to work, build inclusive teams and encourage diversity inside and outside the organization. Majority owned by Accenture, Avanade was founded in 2000 by Accenture LLP and Microsoft Corporation.    How We Support You    We believe in gender equity and an inclusive community. We offer a comprehensive benefits package: generous vacation allowance disability coverage, retirement plans, paid maternity and paternity leave, life insurance, hotel and travel discounts, extended benefits to cover items that support your well-being, health, dental and vision insurance, professional development and paid Microsoft certification opportunities.  As an Industry Data Scientist, you will help clients understand and extract insight and value from their data using Machine Learning and AI techniques. Working as part of a team, you will be involved in all phases of analytics projects including: question formulation, design, research and development, implementation, and testing. This role will be able to explore and understand data and build advanced solutions.    Day-to-day You Will    Produce innovative solutions for Avanade's clients driven by exploratory data analysis from complex and high-dimensional datasets, both structured and unstructured, applying advanced statistical, machine-learning and AI techniques.  Apply knowledge of statistics, machine learning, programming, data modeling, simulation, deep learning and advanced mathematics to recognize patterns, identify opportunities, pose business questions, and make valuable discoveries leading to better business decision making  Use a flexible, analytical approach to design, develop, and evaluate predictive models and advanced algorithms that lead to optimal value extraction from the data  Communicate data-driven insights and deliver action plans that steer business strategy and decision-making for one or more business segments.  Work with Avanade's and client teams to translate prototypes into new products, services, and features and provide guidelines for large-scale implementations  Identify new analytics tools and techniques and lead development and deployment of infrastructure for generating and analyzing information    Qualifications    Demonstrable professional experience with applying Machine Learning, analysis, and modeling of large scale and complex data sets in Industry scenarios  Highly proficient in statistical analysis, quantitative analytics, forecasting/predictive analytics, deep learning, simulation and optimization algorithms.  Highly proficient in statistical modeling tools and Cognitive analytics like text analytics, image recognition, video analytics etc.- Highly proficient in model identification by use case/industry and knowledge of applying models to enterprise use cases  Highly proficient with two or more machine learning languages, including R, Revolution R, Python, and experience with NoSQL databases and tools like Spark and DataBricks.  Written and verbal communication and presentation skills Able to explain complex analytical methodologies and concepts in non-technical language  You likely possess a Masters or PHD degree in, Applied Mathematics, Statistics, Analytics, Economics/Econometrics, Engineering or another relevant field in the Industry. An equivalent combination of education and experience will also suffice.  You likely have about 4+ years of demonstrable experience mining and analyzing complex data sets, preferably in a consulting environment or a combination of experience and relevant education.    About Avanade    Avanade leads in providing innovative digital services, business solutions and design-led experiences for its clients, delivered through the power of people and the Microsoft ecosystem. Our professionals combine technology, business and industry expertise to build and deploy solutions to realize results for clients and their customers. Avanade has 29,000 digitally connected people across 23 countries, bringing clients the best thinking through a collaborative culture that honors diversity and reflects the communities in which we operate. We welcome all, and seek talented individuals who can bring their whole self to work, build inclusive teams and encourage diversity inside and outside the organization. Majority owned by Accenture, Avanade was founded in 2000 by Accenture LLP and Microsoft Corporation. Learn more at www.avanade.com ."
"Data Scientist, Mid",Booz Allen Hamilton,"Atlanta, GA, US","Job Number: R0074295   Data Scientist, Mid    The Challenge    Are you excited at the prospect of unlocking the secrets held by a data set? Are you fascinated by the possibilities presented by the IoT, machine learning, and artificial intelligence advances? In an increasingly connected world, massive amounts of structured and unstructured data open up new opportunities. As a data scientist, you can turn these complex data sets into useful information to solve global challenges. Across private and public sectors — from fraud detection, to cancer research, to national intelligence — you know the answers are in the data.  We have an opportunity for you to use your analytical skills to improve public health. You’ll work closely with your customer to understand their questions and needs and then dig into their data-rich environment to find the pieces of their information puzzle. You’ll develop statistical algorithms, analytical application, and data management and visualization capabilities through the use of the right combination of tools, techniques, and frameworks to turn that set of disparate data points into objective answers to help leading public health agencies make informed decisions. You’ll provide your customer with a deep understanding of their data, what it all means, and how they can use it. Join us as we use data science for good in public health.  Empower change with us.    You Have     4+ years of experience with data science techniques, tools, and processes  Experience with UNIX and Linux systems, including HPC environments  Experience with machine learning and statistical techniques, including hypothesis testing  Experience with data visualization software, including RShiny and Tableau  Experience with large-scale disparate data management approaches and technologies, including MS SQL Server, PostgreSQL, or MongoDB  Experience with versioning systems, including Git and TFS  Experience with designing and implementing reproducible data processing and analysis using Jupiter Notebooks, R Markdown Notebooks, or Visual Studio  Knowledge of programming techniques in Python, JavaScript, R, SAS, C#, or VB.Net  Ability to obtain a security clearance  BA or BS degree     Nice If You Have     Public Trust clearance  MS or PhD degree in Bioinformatics, Biostatistics, Mathematics, Biological Sciences, or CS     Clearance    Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information.    Build Your Career    At Booz Allen, we know the power of analytics and we’re dedicated to helping you grow as a data analysis professional. When you join Booz Allen, you can expect:   access to online and onsite training in data analysis and presentation methodologies, and tools like Hortonworks, Docker, Tableau, and Splunk  a chance to change the world with the Data Science Bowl—the world’s premier data science for social good competition  participation in partnerships with data science leaders, like our partnership with NVIDIA to deliver Deep Learning Institute (DLI) training to the federal government    You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared towards data science and analytics skills, where you can access more than 5000 functional and technical courses, certifications, and books. Build your technical skills through hands-on training on the latest tools and state-of-the-art tech from our in-house experts. Pursuing certifications? Take advantage of our tuition assistance, onsite boot camps, certification training, academic programs, vendor relationships, and a network of professionals who can give you helpful tips. We’ll help you develop the career you want, as you chart your own course for success.  We’re an EOE that empowers our people—no matter their race, color, religion, sex, gender identity, sexual orientation, national origin, disability, veteran status, or other protected characteristic—to fearlessly drive change."
Sr. Lead Data Scientist - Forecasting,Chick-fil-A Corporate,"Atlanta, GA, US","As a Sr. Lead Data Scientist - Forecasting, you will be responsible for leading technically complex forecasting-focused project work as a part of a larger cross-functional team in support of multiple lines of business to manage and improve an internal, Enterprise-wide, Restaurant-level sales forecasting product. This Sr. Lead Data Scientists will analyze and manage forecast model performance across a large portfolio of Restaurant-level sales forecasts and will develop or apply statistical methods, machine learning models, deep learning models, or other related algorithms, as needed to maintain or improve model performance across the portfolio. As a Sr. Lead Data Scientist, you will work with wide latitude for action or decisions on outcomes related to this forecasting product. As a Data Scientist within the Enterprise Analytics department, you may engage in external conversations and may assist with the selection or oversight of outside vendor partners, as needed. Successful candidates for this role must have strong analytical and research skills, a strong understanding of statistics and statistical modeling (specifically time series forecasting), a working understanding of modern machine learning and its mathematical underpinnings (including deep-learning-based forecasting models like LSTMs), and they must have strong programming skills with SQL, Python, and/or R. In this role you will need to be a fast learner with a keen eye for detail, systems thinking, and process design. You must be a team player who will work steadfastly to create impactful change. This is a professional track role.    Responsibilities    The person who fills this role will be expected to do the following as a part of their regular work responsibilities:    Analyzes and manages forecast model performance across the full portfolio of Restaurant-level sales forecasts.   Develops or applies appropriate statistical methods, machine learning models, deep learning models, or other related algorithms, as needed to create, maintain, or improve the needed model performance across the portfolio, working directly with the code-base to implement needed extensions, modifications, or updates.   Leverages a full menu of pre-defined cloud compute resources and technology for implementing the forecast product pipeline.   Owns and is accountable for model and code quality, and documentation, for the models within the product portfolio.   Performs ad-hoc analysis as necessary to support project work.   Helps drive projects to success, enables others to own the project’s impact.     Minimum Qualifications      Has strong analytical and research skills   Has a strong understanding of statistics and statistical modeling, specifically time series forecasting.   Has a working understanding of modern machine learning and its mathematical underpinnings, including deep-learning based forecasting approaches like LSTMs.   Has strong programming skills in SQL, Python, and/or R.   Has the skill to partner well with cross-functional teams using strong written and verbal communication.   Is a fast learner and a proven problem solver.   Has a keen eye for system thinking and process design, especially with respect to scalability and automation.   Has a keen eye for detail and thoughtful investigation of data.   Has a steadfast focus on creating impactful change.     Preferred Qualifications      Has experience using the AWS big data technology stack.   Has experience developing production ready machine learning or advanced statistical models.     Minimum Years Of Experience    3    Travel Requirements    10%    Required Level Of Education    Bachelor's Degree    Preferred Level Of Education    Masters Degree    Major/Concentration    Quantitative or Technical Degree Program    Minimum GPA (4.0 Scale)    3.2"
Junior Consultant - Big Data,Porsche AG,"Atlanta, GA, US","MHP: DRIVEN BY EXCELLENCE Junior Consultant - Big Data    Code number: MHP-D-0-E-8   Entry level: Graduates / Young Professionals   Location: Atlanta   Organization: MHP - A Porsche Company   Tasks    Contribute to designing and developing state-of-the-art platform and platform components to enable data-driven use cases in the Automotive Industry   Use the latest Big Data technologies to generate significant business value   Use innovative Data Analytics tools and technologies to extract insights out of Big Data sets   Deploy process-, quality- and cost-optimized concepts   Define detailed blueprints for development requirements   Support Business Development in different stages of the Opportunity Process   Take over responsibility from day one   Join a highly motivated, young and growing team     Qualifications      B.Sc. or M.S. (preferable) in Computer Science, Business Administration, Economics, Information Systems or equivalent   Work experience in consulting is a big plus   Hands-on experience with Big Data technologies   Team player with strong communication skills, and ability to work in a fast-paced agile development environment   Fluent in English (multi-lingual preferred)   Ability to work creatively and analytically in a problem-solving environment   Willingness to be based in Atlanta, GA and travel 80-100%   US Citizen/Green Card/EAD required (we are unable to sponsor visas at this time)   At a Glance MHP is a leading international management and IT consultancy. We develop pioneering mobility and manufacturing solutions for international corporations, established mid-sized companies and disruptive startups. Our consulting approach is uniquely holistic. We combine IT and technology expertise with deep management knowledge. That's why MHP is the ideal partner for a successful digital overhaul. As digitization experts, we provide crucial analysis and cutting strategies to convert change processes into sustainable value. Over 2,500 MHP employees currently advise 300 clients worldwide. International service means international presence, and MHP has planted flags over the globe. We have 13 offices - eight in Germany and the rest in the UK, China, Romania, the US and Switzerland. But the same, central principle applies in every location - MHP: DRIVEN BY EXCELLENCE. Exclusive look behind the scenes Consulting is an extremely diverse field, with no two days the same. Every week presents new challenges. That's not advertising speak - its the truth. We're proud of our achievements, and share them online. Take a look at our online channels for a taste of current events, expert interviews, videos, specialist articles and photo galleries. MHP Karriere MHP bei Instagram MHP bei Youtube MHP bei Facebook MHP bei Xing MHP bei LinkedIn MHP bei Kununu MHP bei Glassdoor How to apply? With MHP you have a hand in shaping tomorrow, today. Apply now on our JobLocator. Please include all documents like cover letter, resume, references and project lists (if applicable). By the way, our recruiting team will review your application both in the context of the specified job, and also cross-departmentally. This way we can evaluate whether there is a suitable position for you anywhere at MHP. Contact You can reach our recruiting team at Recruiting-Americas@mhp.com"
Data Scientist,Oak Ridge Institute for Science and Education,"Atlanta, Georgia","*Applications will be reviewed on a rolling-basis.          A research opportunity is currently available within the Influenza Division (ID), in the National Center for Immunization and Respiratory Diseases (NCIRD) at the Centers for Disease Control and Prevention (CDC) located in Atlanta, Georgia. ID performs domestic and international influenza surveillance, aids in influenza diagnosis, and is a leader in influenza virus characterization and control efforts.       The Influenza Division's Office of the Director (ID/OD) Informatics Group performs cross-cutting work spanning multiple areas, including the development of computational methods, data integration and enrichment, statistical analysis, laboratory automation, system management, special R&amp;D projects, and technical consultation. The Informatics Group seeks to empower and strengthen informatics efforts throughout the division via innovation, collaboration, service, and the management of shared analytics resources. Additionally, the group serves as a forum for informatics knowledge exchange, helping to align division-wide computational efforts.       Under the guidance of a mentor, the participant will have opportunities to engage in a variety of data enrichment projects using techniques such as anomaly detection and/or feature selection. Statistical and evolutionary research projects are also available, such as augmenting systems for evolutionary group annotation, passage-mutation model refinement, and the high-throughput inference of virus reassortants. The participant will be trained to use distributed database techniques, such as Apache Hive and Apache Impala, using structured query language (SQL). There will also be opportunities to learn distributed scientific computation in the context of Apache Spark or Univa Grid Engine. The participant will gain experience using Git and GitLab and will receive training to enhance programming skills. Finally, the participant will learn about influenza, its molecular classifications and antigenic characterization, as well as the data ecosystem necessary for a world-class influenza surveillance system.          Qualifications    The qualified candidate should have received a master's degree in Bioinformatics, Biostatistics, Computer Sciences, Evolutionary Biology, Probability and Statictics, or Public Health. Degree must have been received within five years of the appointment start date.       Preferred skills:    Skill in at least one programming or scripting language (C/C++, Java, Perl, Python, R, Scala)   Working knowledge of Linux command line (BASH, etc.) operations   Training or experience in using Structured Query Language (SQL)   Experience in one of the following will be strongly preferred: (a) probability estimation, (b) machine learning, (c) inferential statistics, or (d) Bayesian Graphical Models                  If you have questions, send an email to ORISE.CDC.NCIRD@orau.org. Please include the reference code for this opportunity (CDC-ID-2020-0016) in your email."
Data Scientist - Machine Learning / Predictive Analytics,Decooda,"Atlanta, GA, US","Job Description    Decooda is seeking a marketing data scientist to join our entrepreneurial team. If you are a curious high-achiever that is interested in leveraging game-changing technologies to solve big challenges and turn the world on its head, then Decooda may be the place for you.  Decooda, an exciting big data, analytics, and data science technology startup building its team in Atlanta. We are seeking data science experts that are familiar with traditional analytics, statistics and machine learning. The marketing data scientist's responsibilities will involve creating tools and advancing the firm's analytics and insights capabilities. Example projects include creating systems and modules to access, manipulate, and produce outputs from social media, enterprise, third-party, IoT and machine data. Projects also include creating coding and testing modules that enhance and expand the capabilities of the team’s text processing and machine learning systems.   Requirement :  Must have green card or be US citizen     Your Role Will Include     Creating output to explain data analysis, data visualization, and statistical modeling  Creating R (Shiny) applications to create insights into our data  Research, Recommend and implement various Topics Modeling Approach  Tuning Various Machine Learning Models:    Technologies Required:  R, R-Shiny, Python, SQL, HTML, CSS    Knowledge Of The Following Is a Plus     Naïve Bayes  Neural Networks  K-Nearest Neighbor  SVM  Forest and Trees  Gradient Boosting  Regression  Jupyter Notebook  openNLP  StanfordNLP  GATE  NLTK  Mallet  Graph / Neo4j  MySQL  Postgres  ElasticSearch  matPlotLib  numPy  scikit-learn  scipi  pymc3      Skills &amp; Requirements     We are looking for candidates with a qualitative and quantitative background with a degree in majors such as Computer Science, Engineering, Science, Mathematics, Economics, Computational Linguistics or similar.  Please include, in CV/resume or separately, detailed descriptions of past relevant projects. Decooda can only consider candidates who are legally authorized to work in the U.S. without sponsorship. Decooda is an equal opportunity employer.  The ideal candidate is curious and versatile, and eager to tackle complex problems. The position offers a diverse range of projects and the opportunity to quickly have a direct impact upon the organization.  The marketing data scientist must be comfortable working in an agile development environment with high expectations for rapid delivery of prototypes, changing requirements, and direct feedback from the internal business customer.  Candidates should be able to learn on the fly and be capable of taking responsibility for delivering defined objectives.   Hands-on experience coding in Python, R or other advanced programming languages is required for this role, as is experience working with large datasets using SQL.  Decooda is a rapidly evolving AI based market insights company. Our mission is to turn data into actionable insights that enable marketing and sales teams to identify differentiated customer insights and behavior that can drive real-time consumer targeting and engagement. We achieve our goals through a combination of developing cutting-edge cognitive analytics, massive parallel processing approaches, and creative deep learning and artificial intelligence techniques.  We grew over 430% last year and our growth trajectory is increasing. We have several open positions to support our continued growth."
NaN,NaN,NaN,None
NaN,NaN,NaN,None
NaN,NaN,NaN,None
Data Scientist,JDC Group,"Atlanta, Georgia","Our leading client is looking for a skilled Data Scientist to join their Analytics Solutions team. They are growing their analytics capability and are looking for entrepreneurial-minded innovators who can help them further develop this service of exceptionally high value to their business.       The perfect candidate has experience with supply chain, forecasting, disruption predictions; got to have forecasted, it is the only component that is required.          Technologies:     Machine Learning (ML)   Demand Forecasting   Using ML to forecast data modeling   Reinforcement Learning   Optimization/Solver Algorithms   Background in Multi-Vari statistics   AWS   Sagemaker   Python   Python/Anaconda/Jupyter Notebook        Soft Skills: Must be proactive, must take ownership of tasks. Someone who is willing to be decisive and take action (even if the solution is not correct) versus someone who can't make a decision/take action.  Must be someone with experience in these functionalities.  This is not a ""next step"" role.  Has to be someone who has ""been there done that"".         Required:      A minimum of 4 years of post-academic experience       developing advanced analytics and applying data science in a business       environment     DEMAND FORECASTING experience is a REQUIREMENT     The ability to rapidly develop a proof of concepts and       test new ideas, as well as the ability to scale these ideas into       production-ready models that can be deployed within an organization    Experience in data mining techniques and methodologies       (data prep/modeling, classification, regression, clustering, causal       modeling, AI, machine learning, ensemble approaches)    Experience developing in Python within a production       environment    Advanced experience in data visualization tools with a       strong grasp of effective data modeling and visualization practices    Examples of how your passion for data-driven decision       making and intellectual curiosity translated into value for your       organization    Strong communicator skilled at working with a variety of       business experts and customers    Examples of converting research/white papers into       useful algorithms for solving very difficult business problems      Preferred:      SageMaker, Git"
