Data Scientist,Mazars zettafox,"New York, New York, United States","Position Overview   Entry level position for Data Scientist(s) who will join a growing team of exceptional individuals.   Ideal candidates are adept at manipulating large data sets, and at developing and using machine learning models to solve our clients’ challenges. They must be able to demonstrate:  ·      A good command of various data mining / data analysis methods and tools, in an open-source environment  ·      A proven ability to build and implement machine learning models/algorithms and create/run simulations  ·      A motivation to deliver business results using a data-driven approach  ·      An adequate level of comfort to work with a wide range of stakeholders and functional teams  ·      A passion for innovation and cutting-edge technologies  ·      A relevant Master-level degree from a leading university (Data Science, Machine Learning expertise)   Data Scientist Responsibilities   ·      Effectively test and validate the quality, reliability and accuracy of clients’ data sets  ·      Develop custom data models and algorithms to apply to data sets (machine learning)  ·      Leverage predictive modeling techniques using available open-source libraries  ·      Coordinate with different functional teams to implement, test and monitor new models  ·      Develop processes and tools to monitor and analyze model performance over time  ·      Responsible for the quality and performance of generated code, certified by functional and unit tests integrated into the CI chain  ·      Take part in the design and development of data products  ·      Embed models in web applications or deploy models as services   Technical Qualifications   ·      Strong problem-solving skills with an emphasis on product development.  ·      Proficient in Python, pandas and scikit-learn  ·      Knowledge of a variety of machine learning techniques (clustering, decision tree learning, boosting, neural networks, etc.) and their real-world applicability  ·      Proficient with Linux ecosystem: Bash, SSH, virtualization, automation  ·      Experience with databases: SQL &amp; NoSQL (ElasticSearch, Cassandra, Redis, Hive)  ·      Comfortable working with git for Continuous Integration and Deployment cycles (gitlab-ci, docker-compose)  ·      Experience with building REST APIs, data models and predictions exposed as API endpoints  ·      Experience with Text Mining and NLP is a plus   Other   ·      Excellent written and verbal communication skills for coordinating across teams  ·      Strong collaboration skills and ability to work efficiently in teams, across geographies  ·      Ability to travel to clients and teams’ sites"
Data Scientist,Quantitative Systems,"New York, New York","Data Scientist    NEW YORK    FULL-TIME       This position is integrated into the development team and responsible for research and development around algorithm strategies, pricing signals, and TCA.  The position also will work with salespeople and clients to explain and customize our execution offering.        Position Description     Performing quantitative research, analysis and development on  Group’s electronic/algorithmic execution trading systems.    Use statistical/mathematical techniques and knowledge of US equity market structure (and microstructure) to design new trading algorithms and systems, and improve existing ones, with the goal of providing ‘best execution’ on client orders executed thru our systems.    The research tasks involve developing research plans, extensive data analysis (usually with large amounts of data on orders, trades and market data) and documenting outcomes as reports and white papers.    The development tasks require writing robust software using good design principles and follow practices like continuous integration for efficient development cycles.          Required Experience/Skills:     Bachelor or a Master’s degree in Computer Science, with an advanced degree in a quantitative field like Statistics, Financial Mathematics, Operations Research, Machine Learning, or a directly related field.    2-5 years of experience in software development and 1-3 years in quantitative analysis (statistical analysis - regression analysis, time series analysis and/or machine learning).    Strong object oriented design and programming skills using Java (or similar object oriented programming language) is required, with good knowledge of using efficient data structures.    Experience working with data/statistical analysis software like Excel, R and Matlab, and familiarity with data visualization tools and techniques.    Experience researching large data sets related to trading (tick/market data, orders and trades) is a plus.    Knowledge of equity market micro-structure and TCA techniques is a plus.    Candidate should be self-motivated, and have the ability to communicate complex ideas clearly and work well in a collaborative team environment.    Familiarity with some or all of these technologies is required - JUnit testing, Unix environment, multi-threaded programming and NoSQL databases."
Data Scientist,TMP Worldwide,"New York City, NY, US","Data Science is the heart and core of our company. Algorithms and models are the foundation upon which our products are built, with data driving our key decisions, testing and growth. At Perengo (TMP), we are developing state-of-the-art large-scale recruitment advertising and machine learning applications. We are looking for talented data scientists to support ads management and optimization problems. In this role you will work with other data scientists, engineers, and product managers on high impact initiatives.      About Us      Perengo (TMP) is a programmatic job advertising platform.  We automate job distribution, measure / analyze performance in real time, and optimize towards our customer's primary KPIs including cost-per-application and cost-per-hire.    Why Join Us?      Getting in at this stage means that you get to actually help further mold the company culture and engineering vision  A chance to build something revolutionary  The market is ripe for disruption and there's no doubt that whoever cracks the puzzle will win the market. This is also a rare opportunity for you to build a large-scale platform that millions of people are positively impacted by (instead of, say, boring old enterprise software that few people touch!).  Quality of the Team - Truly high-performing teams are hard to come by; joining Perengo gives you an opportunity to collaborate with, learn from, and grow together with like-minded, successful tech veterans who have a track record of building great products.    Who we are looking for:      Personality      Knows and loves the startup world  Quick thinking and acting with minimal/no supervision  Able to build enterprise-grade software off of minimal and changing requirements  Self-driven, independent, creative and eager to learn new skills  Aren't happy with good, and build to great    Role      Building machine learning models to optimize campaign performance at massive scale, in particular understanding how bids/campaign features/texts (SEM) influence business metrics  Run and analyze A/B tests and experiments for campaign feature changes/addition  Exploratory analyses to inform business strategies; identifying, creating, and transforming informative features based on historical and real-time data  Working with Product to define data collection and modeling frameworks  Coordinating and working closely with engineering to put models and algorithms into production    Requirements and Background      Deep understanding of machine learning models (supervised/unsupervised/neural network) and the best use cases for them; NLP related tasks highly desirable.  Knowledge in inferential statistics (classical/Bayesian), hypothesis-testing  Experience in optimization (multivariable optimization with constraints, combinatorics)  Experience building models and placing models into production  Well versed in statistical programming languages such as R, Python  Familiarity with relational databases such as Postgres and Amazon Redshift, and accessing data via SQL  Degree in a quantitative field including but not limited to: computer science/engineering, operations research, decision sciences, discrete mathematics  Graduate work in machine learning a plus, or relevant work experience  Bonuses: Experience using scalable technology such as Spark, Using Markov chains/simulations, Experience in advertising Ad Tech         Related Roles      Growth Scientist  Data Scientist, Advertising  Machine Learning Engineer, Ad Platforms      We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law."
"Principal Data Scientist (Claims, EMR/EHR, RWD data )",Starbridge Partners,Greater New York City Area,"[EXCLUSIVE SEARCH]   - Financial Services (Investment Advisory Firm)      Role:  PRINCIPAL DATA SCIENTIST              Job Description :     You will join a start-up environment with a fast-growing group of very smart people who are researching and productizing new types of investment research.         For this particular role, my client is  seeking a Principal Data Scientist who is a pro at analyzing and modeling healthcare transaction data (i.e. Claims, EMR, etc. along with lots of other datasets) to develop data products and bespoke research  that will ultimately help buy-side clients (investment managers) predict the market movements of publically traded Pharmaceutical and Medical Device companies.         Company Description  :   Our client is Data Science R&amp;D subsidiary of a  publically traded, 100+-year-old Global Financial Institution that provides investment management and advice, capital markets, and full brokerage services.         Location:  New York, NY Headquarters is preferred although remote options from offices located in other major cities are potential options (i.e. SF, Boston, Chi, or DC).            Responsibilities :     Conduct analysis and modeling of healthcare RWD sources to discover hidden patterns, forecast KPIs and identify key company/industry trends   Assist in the building and launch of data products and the communication of data-driven insights from research   Process, cleanse, and verify the integrity of incoming transaction-level data   Develop systems to detect data anomalies, and monitor the performance of models in production          Skills and Qualifications :     5+ years of experience with the analysis &amp; modeling of large (TB-size), patient-level healthcare RWD (claims, EMR, etc.).   Demonstrated ability in drawing innovative, commercial insights related to product launches, market segmentation, and patient journeys      Strong      programming experience with Python, SQL and/or R required, with the      ability to write well-documented production-level code    Practical      knowledge &amp; experience with statistical techniques include panel and      time series methodologies    Detail-oriented with the ability to clearly &amp; concisely communicate actionable conclusions from complex analysis, in both written and oral formats.    Experience      with AWS technologies like S3, EC2, as well as data science tools like      Snowflake and Spark    Graduate      degree in a highly quantitative field (statistics, computer science, finance,      etc.)    Interest      in incorporating data and data analysis into the investment process; with      prior finance &amp; accounting coursework or job experience preferred         Target Compensation:   ~$220K to $300K “all-in” (Base Salary + Performance Bonus) B.O.E. plus Excellent Benefits, etc."
Principal Data Scientist,Lawrence Harvey,"New York, New York","Principal Data Scientist - MA/CT/NY       Also Senior, Lead and Director level open        Who will you be working for    You will be working for a leading Healthcare and Health Insurance company who are at the forefront of Data Science and Analytics.     What will you be doing • You will be responsible for extraction and manipulation of data from multiple, large data sources and will use advanced statistical/machine learning techniques and analytical and visualization software to conduct observational cohort studies, to design and assess pilots for new products, to develop predictive models and to generate other actionable insights • Aggregates and performs analysis of structured and unstructured data to solve complex business problems utilizing advanced statistical techniques and mathematical analyses. Has specialized expertise in the organization and/or industry. • Behaves as mentor to junior team members to provide technical advice and collaborate with business partners to develop technical/business approaches and or enhanced technical tools.     About you • Extensive experience with Data Management, Analytics and Data Science • Experience with – Statistical Techniques, Predictive Modelling, Data Mining, Machine Learning Techniques • In depth experience with – SAS, R, Python to deploy quantitative techniques ranging from descriptive statistics to data mining to deep analytics and predictive modelling • Healthcare background is a bonus but not a necessity     Education • Masters degree or above is preferred in a relevant subject including – Mathematics, Statistics, Biostatistics, Epidemiology, Economics or related"
Product Data Scientist,Snap Inc.,"New York City, NY, US","Snapchat is the camera used by millions of people every day to Snap with family, watch Stories from friends, see events from around the world, and explore expertly curated content from top publishers. In short, we are a passionate team working hard to build the best platform in the world for communication and storytelling.  We’re looking for a Data Scientist to join Team Snapchat! Working closely alongside the engineering, product design, and product management teams, you will enjoy creating inventive, data-based approaches to solving difficult business problems. Working from our New York, NY office, you’ll work to transform business questions into data analysis.    What You’ll Do      Partner with Product and Engineering and apply your expertise in quantitative analysis to create and scale insights    Create testable hypotheses, then test them    Effectively report your insights via visualization and dashboards that you create    Help business and engineering partners make decisions based on data       Minimum Qualifications      Bachelor’s degree in math, statistics, computer science, or other quantitative field    3+ years of experience in quantitative analysis &amp; data science or a related field    Fluency in SQL or other big data querying language       Preferred Qualifications      Strong statistical knowledge    Master’s degree in math, statistics, computer science, or other quantitative field    Experience in a product-focused role at a social media and/or mobile technology company    Experience with analytical packages such as SciPy or R    Experience with data pipeline workflow monitoring and scheduling platforms (e.g., Airflow)    Experience with a programming language, such as Python    Ability to initiate and drive projects to completion with minimal guidance    Ability to communicate the results of analyses in a clear and effective manner to a senior audience    Machine learning skills"
Data Scientist,Career Search Partners,"New York, New York","Rapidly growing global data intelligence firm seeks Data Scientist to work in their New York City headquarters.  You will be tasked with helping to transform the way the world integrates data into their decision making while working alongside a brilliant team of curious, data obsessed individuals.  You will work in a data team that ingests, transforms, enriches and connects data from all over the world.  They build the core platforms and tools that allow the company to handle and link this large and varied data, resulting in unique, high-impact products that are opening whole new markets for their clients.  As a Data Scientist, you will work on a variety of extremely challenging problems. You will partner closely with their commercial and engineering teams to identify and tackle important analytical challenges for customers in the Fortune 500 and public sector.  You will be involved in early stage ideation and the development of high-impact analyses and proofs-of-concept as well as develop and validate machine learning models that form a critical part of a large-scale application. In both cases, you will be focused on their data and your analytical skill set to deliver value to end users. Example topics our data scientists have worked on include detecting money laundering at a top-five credit card issuer; defining disaster risk exposure for a top-three insurer or linking drug safety data for a major pharmaceutical company. You will be joining the company at an exciting growth stage when your contributions will impact the entire company and your professional growth will keep pace with your personal drive.       What we are looking for:    Strong statistical skills and familiarity with machine learning techniques     Fluency with analytical programming, including libraries for cleaning, reshaping, exploring and visualizing data (Python pref., Spark a plus)   The ability to clearly convey complex concepts with plain language   Demonstrated ability to produce high-quality, product-focused, scalable analysis   Problem-solving with determination, perseverance, and grit   Creative and versatile analytical skills   You are motivated by working on hard problems with smart people   Ability to prioritize"
Marketing Lead Data Scientist,Howard-Sloan Search,"New York, United States","Ready to take your 4+ years of Data Science skills to lead the data science digital marketing modeling efforts of an insurance company bursting with rich, diverse and well-organized data sources?       You will work within a highly collaborative team to develop models and methods to manage digital marketing attribution that creates REAL impact and drives decision-making at the highest level.        Requirements     • 4+ years of model development experience (Python or R)     • Digital multichannel marketing attribution experience     • Advanced degree in a quantitative field prefered (Phd bonus)    •   Excellent communication and demonstratable leadership skills"
Lead Data Scientist,"Yoh, A Day & Zimmermann Company","New York, New York","Our client is seeking a Lead Data Scientist for a 6 month+ project.           In this role you will be responsible for:      Managing and leading a small team of Data Scientists to drive end to end execution from test design, experiment execution, to analysis and insights that inform iterative product development    Defining and driving overall vision, strategy and metrics for your Product Area    Setting a strategic framework to identify opportunities to advance marketing experiences in driving user growth, in close partnership with stakeholders     Qualifications:    Masters or PHD in a quantitative or computational field    4+ years of professional experience in data science     Strong professional experience with SQL (BigQuery), as well as working knowledge of a scripting language such as Python.    Experience implementing or conducting analysis using data science techniques such as regression analysis, segmentation, user churn and LTV modeling, and/or experimentation      3+ years experience in building &amp; managing  data science team"
Data Scientist,Kinship,"New York City, NY, US","a Bit About Our Data Science &amp; Analytics Team    Kinship’s Data Science &amp; Analytics team is core to our strategy. We’re using digital, data and customer insights to transform our business by finding answers to problems that we’ve often never asked ourselves before. Our vast data assets are being combined to build a 360° view of Pets and Pet Owners to not only power Kinship’s businesses but also influence the next great ideas in the Petcare space. This role will be key in helping us understand the power of our data, and how this translates into value for our company, Pets, and Pet Owners. Frequently the projects will be ambiguous, but that’s part of the fun; you will determine the best way to leverage our data to tell the right story for any given audience.    How You’ll Create a Better World For Pets      Apply data science approaches to understand and predict pet and pet owner behaviors   Use machine learning techniques, visualizations, &amp; statistical analysis to gain insight into various data sets – some readily available, and some you create and curate yourself   Collaborate with internal and external teams to ensure we focus on pet-centric product and service recommendations   Support new pet technology businesses and partners by generating actionable insights from our data assets   Develop compelling stories that provide insight into the drivers of business performance and Pet/Pet Owner behavior      WHO WE NEED TO CHART THE FUTURE OF PET CARE      We Strive To Hire People Who Are      Optimistic   .  Those who’s  boundlessly energy  and enthusiasm for what’s next shines through in everything they do. We seek to work with people who are intrinsically happy, and who will  drive our vision and purpose  while  managing the complexities  of our businesses.    Purposefully Inquisitive   .  Those who are  courageous  and use their deep  business insights  to  cultivate innovation . We want the  trailblazers in tech.  Those who are entrepreneurs at heart, ask the tough questions , adapt quickly to new situations , and analyze data in new ways to push our big ideas forward.    Open to All   .  Those who are inclusive leaders , committed to learning,  and leveraging our differences as strengths. We hire people who are naturally collaborative and  thrive in a flat and flexible organization . Those who are  thoughtful communicators,  and seek to foster meaningful relationships across our community of diverse partners.   And for this role, we hope you have the following skills we require to round out our team:     Exceptional written &amp; verbal communication, coupled with critical thinking skills.   Truly inspired by, and want to live, our purpose of creating a better world for pets.   1+ years’ experience in a data science role handling varied and complex data   Proficiency in machine learning modeling and statistical thinking (random forest, decision trees, supervised and unsupervised modeling, etc.)   Hands-on experience with Python is required; Familiarity with PySpark is also desirable   Comfortable with ambiguity, with a passion for collaboration to achieve objectives   A Bachelor’s degree in quantitative field (economics, statistics, business, computer science) or equivalent experience     If you also had these experiences, you’d knock it out of the dog park:     Passion for growing and strengthening a business using data driven approaches   Familiarity with cloud-based computing services e.g. AWS, Databricks, etc.   Enjoys explaining how models and systems work to both non-technical and technical stakeholders."
Data Scientist,Research Foundation of The City University of New York,"New York City, NY, US","Job Title: Data Scientist PVN ID: VB-1911-003398 Category: Research Location: OFFICE OF SR VC-BUDGET, FINANCE &amp; FISCAL POLICY Key Features DepartmentCUNY Institute for State and Local Gover StatusFull Time Annual Salary Range$60,000.00 - $110,000.00 Closing DateJan 21, 2020 (Or Until Filled) Actions   Apply  Print  Email  Linkedin  Facebook  Google +  Twitter     Job Description    General Description ISLG is an institute within the City University of New York. The Institute’s mission is to help achieve improvements in the financing, delivery, and measurement of critical public services by assisting current and future leaders in government, non-profit organizations, and the private sector, in the U.S. and internationally, by offering research, technical assistance, and education and training. The Institute’s director, Michael Jacobson, previously served as New York City’s Probation and Correction Commissioner and president of the Vera Institute of Justice. Project Description ISLG is hiring a Data Scientist to process and manage large amounts of data in support of the Safety and Justice Challenge (SJC), a $100 million initiative funded by the John D. and Catherine T. MacArthur Foundation to reduce over-incarceration by changing the way America thinks about and uses jails. To date, the Foundation has awarded grants to approximately 30 jurisdictions to implement strategies across the criminal justice system that will reduce jail populations and racial and ethnic disparities. ISLG provides data, measurement, and analytic support to these jurisdictions, using case-level administrative data that is collected from a range of criminal justice agencies in each sites. Among ISLG’s responsibilities is collecting, cleaning, validating, and managing all of this data in support of our work and the Challenge’s broader research and evaluation agenda. The Data Scientist may have opportunities to work in a similar capacity on other projects at the Institute. Position Description    Specifically, The Data Scientist Will Support Project Team Members Through The Following Activities    ISLG is looking to hire a Data Scientist for the SJC team that will focus specifically on processing and managing the administrative data that is submitted by sites. The Data Scientist will report to a senior researcher and will work closely with other project staff—and in particular, will work with project staff to translate their practical data and analysis needs into programming work.   Writing programing and syntax to:  Import, validate, normalize, merge, restructure and clean case-level administrative data files for analysis  Auto-populate reports and create data feeds  Create dashboards (including interactive dashboards)  Support the creation of data visualizations  Creating and maintaining a system for organizing and managing data files  Working closely with SJC project team members to ensure that technical work is informed by an understanding of local criminal justice processes  Serving as a technical consultant to sites and partners, as needed, which may include:  Extracting data from data warehouses and other back-end systems, as needed  Conducting data and systems reviews as needed  As needed, conducting quantitative analysis of the files that are created  Maintaining detailed documentation on all data management decisions and technical work  Developing codebooks, file specifications, and other resource documents  Potentially traveling to sites, as needed   Other Duties    Qualifications     MA or PhD in computer science, data analytics, data science, data/information management, business, or other related field  At least two years of experience (four or more years preferred) doing data management/programming work in an applied research setting  Experience working with administrative data (experience with criminal justice data a plus)  Excellent data management and analysis skills, including extensive experience cleaning, coding, merging, and analyzing large and complex quantitative data files in Python, R, and/or SQL (experience with SPSS, SAS, and/or STATA is also helpful)  Experience with data transformation algorithms  Strong critical thinking skills, including an ability to translate practical project requests into technical work that is needed to meet them  An ability to discuss technical work with project members in an accessible manner  A basic understanding of the criminal justice system is a plus, but not a requirement  An exceptional commitment to accuracy and attention to detail  An ability to work on a team, as well as independently   This is a full-time position with excellent benefits and is located in New York City. Salary range: $60,000–$110,000, depending on research skills and level of experience. How to Apply To apply, please visit rfcuny.org. You will need to submit a cover letter describing your qualifications and interests and attach your curriculum vitae. Questions can be addressed to info@islg.cuny.edu. Application review will commence immediately and continue until the position is filled. The CUNY Institute for State and Local Governance and the Research Foundation of the City University of New York are an Affirmative Action/Equal Opportunity/Americans with Disabilities Act/Protected Veterans Status/ E-Verify Employer"
Senior Data Scientist,JCW,"New York, New York","JCW Search is currently recruiting for a Senior Data Scientist to join a fully funded FinTech firm based in downtown New York City that produces state-of-the-art software solutions for a number of established financial services firms.      Responsibilities:     Develop top-tier, analytical machine learning based software that can ingest, structure, and model data   Assist with the design of systems key to growing and maintaining the firms competitive advantage   Lead initiatives on various modeling assignments        Requirements:      B.A. or B.S. in IT, Computer Science or a related field. (Master's or PHd Preferred)   3+ years of experience with Python &amp; Jupyter Notebook   Experience with numpy, scipy, pandas, and scikit-learn         For more information about this or other positions please contact Chase Jones at chase.jones@jcwresourcing.com or             646-693-0224"
"Data Scientist, Infrastructure",Facebook,"New York City, NY, US","Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.  The Infrastructure Strategy group is responsible for the strategic analysis to support and enable the continued growth critical to Facebook’s infrastructure organization. The ideal candidate will be passionate about Facebook, have strong analytical and modeling aptitude and has experience using data to drive cost effective decision making.    Responsibilities     Leverage data and business principles to solve large-scale web, mobile and data infrastructure problems.  Work cross-functionally to define problem statements, collect data, build analytical models and make recommendations.  Build and maintain data driven optimization models, experiments, forecasting algorithms, and machine learning models.  Leverage tools like Python, R, Hadoop &amp; SQL to drive efficient analytics.  Communicate final recommendations and drive decision making.    Minimum Qualification    Degree in quantitative field (e.g. Computer Science, Engineering, Mathematics, Statistics, Operations Research or other related field)  2+ years of industry or graduate research experience solving analytical problems and building models using quantitative, statistical or machine learning approaches  Experience with Machine Learning, Statistics, or other data analysis tools and techniques  Experience performing data extraction, cleaning, analysis and presentation for medium to large datasets  Experience with at least one programming language (i.e. Python, R, Java, or C++)  Experience writing SQL queries  Experience with scientific computing and analysis packages such as NumPy, SciPy, Pandas, Scikit-learn, dplyr, or ggplot2  Experience with statistics methods such as forecasting, time series, hypothesis testing, classification, clustering or regression analysis  Experience with data visualization libraries such as Matplotlib, Pyplot, ggplot2  Experience with machine learning libraries and packages such as PyTorch, Caffe2, TensorFlow, Keras or Theano      Preferred Qualification     Advanced degree (Master’s or PhD) in quantitative field  Experience working with distributed computing tools (Hadoop, Hive, Spark, etc.)  Proficiency in algorithmic complexity   Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law. Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com."
Sr. Data Scientist,Ascensia Diabetes Care,"Valhalla, NY, US","Ascensia Diabetes Care is a global specialist diabetes care company, dedicated to helping people living with diabetes. Our mission is to empower people living with diabetes through innovative solutions that simplify and improve their lives. We use our innovation and specialist expertise in diabetes to develop high quality solutions and tools that make a positive, daily difference for people with diabetes.    Position Purpose    The ideal candidate will be intricately involved in running analytical experiments in a methodical manner and will regularly evaluate alternate models via theoretical approaches. Responsibilities include analyses of various data streams, utilization of large data sets to determine unique insights to further business needs. This includes finding innovative ways to combine fields of data that don’t naturally mesh together as well as exploratory data analysis in order to navigate a dataset and come out with conclusions based on certain assumptions. Creation of meaningful data visualizations that communicates findings and relate them back to how your insights create business impact.  Work autonomously and be comfortable building projects from start to finish. Position participates in projects and makes proposals for new and innovative projects within the R&amp;D environment. Uses expertise gained through a wide exposure of previous assignments and by focusing on areas for planning, scheduling, organizing, performance management, financial management and administrative skills.    Major Tasks And Responsibilities Of Position     Research and develop statistical learning models for data analysis  Work with AI Architect to develop AI approach for digital products.  Analyze business needs and produce results that meet strategic objectives  Optimize information architecture to promote usability, while accommodating technical needs/constraints.  Understands and ensures strict compliance to applicable processes; collaborates to ensure cross-functional process requirements e.g., regulatory are met.  Collaborate with product management and engineering departments to understand company needs and devise possible solutions  Possess ability to present, interpret, and recommend to senior management the results of work including the development including the development of new concepts, major advances in technology, new major applications, and progress on all product programs.  Keep up-to-date with latest technology trends.  Implement new statistical or other mathematical methodologies as needed for specific models or analysis.      Qualifications     Experience in a fast-paced software development environment, and an ability to execute against aggressive timelines  Proven ability to influence cross-functional teams without formal authority  Highly creative and inquisitive; able to multitask effectively  Deep knowledge of statistical tests, distributions, maximum likelihood estimators  Sound experience with Python and/or R  Experience with statistical programming languages and a database querying language like SQL.  Experience with machine learning methods like k-nearest neighbors, random forests, ensemble methods and more.  Data-driven problem-solver  Degree in Computer Science, Engineering, Statistics, Technical Science or 4+ years of IT/Programming experience  Experience in and understanding of data and information management, especially in Big Data trends  Health care industry experience is a plus  Experience with development in regulated environment is a plus  Experience with medical devices or software is a plus  Ph.D: 3 years of experience  MS: 6 years of experience  BS: 8 years of experience   IND123    Your Application    Ascensia offers a wide variety of competitive compensation and benefits programs. If you meet the requirements of this unique opportunity, and are driven by innovation and the desire to improve the lives of our patients, we encourage you to apply now. Job postings will remain open for a minimum of five business days and are subject to immediate closure thereafter without additional notice.    To All Recruitment Agencies    Ascensia does not accept unsolicited third party resumes.   Ascensia is an Equal Opportunity Em  ployer including Disability/Protected Veterans .    If you are interested in applying for employment with Ascensia and need special assistance or an accommodation to use our website, please contact us at ApplicantAccommodations@ascensia.com"
Data Scientist,eFinancialCareers,"New York City, NY, US","JobDescription    The Senior Data Scientist will be a part of the S&amp;P Global Market Intelligence (SPGMI) Data Science team.    The Role      Discover insights and identify opportunities through the use of statistics, algorithms, data mining and visualization techniques   Build and evaluate models, make predictions, gather results, and communicate findings to stakeholders   Use advanced business knowledge and advanced machine learning techniques to acquire, combine &amp; transform multiple datasets to solve a business use case   Collaborate with engineering and product teams to create and build strategic models that drive product improvements while maintaining cost efficiency   Help in building and maintaining re-usable machine learning and model validation procedures for the rest of the team to use     Experience And Qualifications      Bachelor's Degree in Mathematics, Statistics, Computer Science, Engineering, Operations Research or related fields preferred (Master's degree an advantage)   2+ years practical experience with statistical analysis and creating complex models, preferably in the financial services sector   Excellent analytical and problem solving skills   Advanced experience in at least one data analysis/data transformation package (  R,   Python, Alteryx )   Exposure to one or more data discovery, data visualization tools   2+ years of hypothesis testing, web analytics and python scripting   Experience with Machine Learning   Ability to remain focused and to think logically in a fast-paced environment   Grade 10 (For Internal Purpose)  To all recruitment agencies: S&amp;P Global does not accept unsolicited agency resumes. Please do not forward such resumes to any S&amp;P Global employee, office location or website. S&amp;P Global will not be responsible for any fees related to such resumes. S&amp;P Global is an equal opportunity employer committed to making all employment decisions without regard to race/ethnicity, gender, pregnancy, gender identity or expression, color, creed, religion, national origin, age, disability, marital status (including domestic partnerships and civil unions), sexual orientation, military veteran status, unemployment status, or any other basis prohibited by federal, state or local law. Only electronic job submissions will be considered for employment. If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person. The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law."
NaN,NaN,NaN,None
NaN,NaN,NaN,None
NaN,NaN,NaN,None
title,company,location,description
Data Scientist,Harnham,Los Angeles Metropolitan Area,"MACHINE LEARNING ENGINEER     $175,000 + BENEFITS      SAN FRANCISCO BAY AREA, CA         The Company           Harnham is working with a late-stage venture that is paving the way in  machine  learning. You will be at the center of the action – working closely with executive leaders and management across different functions of the organization. With your remarkable experience implementing a technical and business acumen, you will have an opportunity to make major decisions in the infrastructure and direction of the team.    This organization will be working on cutting edge algorithms within  deep  learning. You will be improving the way people interact online and in person. This organization is investing all efforts to give the best experience to consumers and employees, alike.            The Role           You will:      Build,      implement, and optimize  machine  learning and  deep  learning      models for a better consumer experience    Communicate with      stakeholders and leaders from various verticals to define business goals      and deliver business insight with deployable  machine  learning      algorithms and influence decisions    Demonstrate a      high level of ownership of tasks at hand, with the liberty of taking an      approach and making it yours    Collaborate with      world-class data scientists and engineers to make an impact                YOUR SKILLS AND EXPERIENCE:          The successful Machine Learning Engineer will have the following skills and experience:       Expertise in      Python to productionize  machine  learning developments    Industry      experience deploying models based on  Deep  Learning,      Reinforcement Learning, and/or Bayesian statistics frameworks    Strong capacity      to work with Big Data using Hive, Hadoop, Cassandra, Kafka, and/or Spark,      as well as hands-on experience working with GCP or AWS    Extensive      knowledge of  Machine  Learning and  Deep  Learning      model production for content analysis and ops research problems    Exceptional      communication skills and a passion for data!          THE BENEFITS:    $175,000 + Competitive Benefits        HOW TO APPLY:    Please register your interest by sending your CV to Alan Herrera via the Apply link on this page."
Data Scientist,Onward Select,"Los Angeles, California, United States","Onward Select is seeking a Data Scientist in the Los Angeles area.               Requirements:    Provide Thought leadership in customer segmentation, behavior based modeling (propensity, churn, LTV) data strategy and analytic approaches - HUGE PLUS!!   Work with clients to better understand strategic business decisions.   Develop optimization plans for ongoing marketing campaigns.   Integrate and improve machine learning pipelines on propensity scoring and LTV projection to granularize the understanding of user ourney and customer value.   Drive buildout and iprovement of ETL pipelines in support of data aggregation movement and analysis.        We are seeking Data Scientists who meet the following requirements:    6+ Years experience data mining very large complex multi-dimensional datasets.   Must have Technical mastery in database mining tools and be a SQL and Excel Master.    Must be proficient in SAS/ R/ Python (any of the 3) and be able to coach and train others on best practices. (ideally)"
